	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
2603	111	Default BKT Controller(23)	AS 9_7_plus_9_7	1	JCommTable6.R0C0	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	correct	0	1	0	AS JCommTable6.R0C0	7	JCommTable6.R0C0	23	Single-KC	112	0.6991552736630517
2604	112	Default BKT Controller(23)	AS 9_7_plus_9_7	1	done	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	correct	0	1	0	AS done	7	done	23	Single-KC	113	0.999185269784465
2605	0	Default BKT Controller(24)	AD 3_4_plus_2_6	1	JCommTable8.R0C0	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	hint	1	1	1	AD JCommTable8.R0C0	1	JCommTable8.R0C0	1	Single-KC	1	0.8312732964797546
2606	1	Default BKT Controller(24)	AD 3_4_plus_2_6	1	JCommTable4.R1C0	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	hint	1	1	1	AD JCommTable4.R1C0	1	JCommTable4.R1C0	1	Single-KC	2	0.3667132153461759
2607	2	Default BKT Controller(24)	AD 3_4_plus_2_6	1	JCommTable4.R0C0	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	hint	1	1	1	AD JCommTable4.R0C0	1	JCommTable4.R0C0	1	Single-KC	3	0.2664509048773989
2608	3	Default BKT Controller(24)	AD 3_4_plus_2_6	1	JCommTable5.R1C0	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	hint	1	1	1	AD JCommTable5.R1C0	1	JCommTable5.R1C0	1	Single-KC	4	0.18544028458701636
2609	4	Default BKT Controller(24)	AD 3_4_plus_2_6	1	JCommTable5.R0C0	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	hint	1	1	1	AD JCommTable5.R0C0	1	JCommTable5.R0C0	1	Single-KC	5	0.18811291159831503
2610	5	Default BKT Controller(24)	AD 3_4_plus_2_6	1	JCommTable6.R1C0	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	hint	1	1	1	AD JCommTable6.R1C0	1	JCommTable6.R1C0	1	Single-KC	6	0.45286617195113377
2611	6	Default BKT Controller(24)	AD 3_4_plus_2_6	1	JCommTable6.R0C0	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	hint	1	1	1	AD JCommTable6.R0C0	1	JCommTable6.R0C0	1	Single-KC	7	0.5096878786185941
2612	7	Default BKT Controller(24)	AD 3_4_plus_2_6	1	done	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	hint	0	1	1	AD done	1	done	1	Single-KC	8	0.1169764481255814
2613	8	Default BKT Controller(24)	AD 7_7_plus_6_3	1	done	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:38	1/1/1970 2:38	incorrect	2	1	1	AD done	2	done	2	Single-KC	9	0.24114093359207422
2614	9	Default BKT Controller(24)	AD 7_7_plus_6_3	1	JCommTable5.R1C0	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:38	1/1/1970 2:38	incorrect	1	1	1	AD JCommTable5.R1C0	2	JCommTable5.R1C0	2	Single-KC	10	0.32372261024822263
2615	10	Default BKT Controller(24)	AD 7_7_plus_6_3	1	JCommTable8.R0C0	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	correct	0	1	0	AD JCommTable8.R0C0	2	JCommTable8.R0C0	2	Single-KC	11	0.8339515863713219
2616	11	Default BKT Controller(24)	AD 7_7_plus_6_3	1	JCommTable4.R1C0	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	correct	1	1	0	AD JCommTable4.R1C0	2	JCommTable4.R1C0	2	Single-KC	12	0.4769576308971469
2617	12	Default BKT Controller(24)	AD 7_7_plus_6_3	1	JCommTable6.R0C0	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:38	1/1/1970 2:38	incorrect	2	1	1	AD JCommTable6.R0C0	2	JCommTable6.R0C0	2	Single-KC	13	0.5213733514181709
2618	13	Default BKT Controller(24)	AD 7_7_plus_6_3	1	JCommTable6.R1C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	incorrect	2	1	1	AD JCommTable6.R1C0	2	JCommTable6.R1C0	2	Single-KC	14	0.46243657504483787
2619	14	Default BKT Controller(24)	AD 7_7_plus_6_3	1	JCommTable5.R0C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	incorrect	2	1	1	AD JCommTable5.R0C0	2	JCommTable5.R0C0	2	Single-KC	15	0.2546612672569165
2620	15	Default BKT Controller(24)	AD 7_7_plus_6_3	1	JCommTable4.R0C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	AD JCommTable4.R0C0	2	JCommTable4.R0C0	2	Single-KC	16	0.3488057998034612
2621	16	Default BKT Controller(24)	AD 6_8_plus_7_8	1	JCommTable8.R0C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	AD JCommTable8.R0C0	3	JCommTable8.R0C0	3	Single-KC	17	0.8365957193345136
2622	17	Default BKT Controller(24)	AD 6_8_plus_7_8	1	JCommTable4.R0C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	incorrect	1	1	1	AD JCommTable4.R0C0	3	JCommTable4.R0C0	3	Single-KC	18	0.4413017471690073
2623	18	Default BKT Controller(24)	AD 6_8_plus_7_8	1	JCommTable4.R1C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	AD JCommTable4.R1C0	3	JCommTable4.R1C0	3	Single-KC	19	0.5894939145567614
2624	19	Default BKT Controller(24)	AD 6_8_plus_7_8	1	JCommTable5.R1C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	AD JCommTable5.R1C0	3	JCommTable5.R1C0	3	Single-KC	20	0.5016205390276228
2625	20	Default BKT Controller(24)	AD 6_8_plus_7_8	1	JCommTable6.R0C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	incorrect	2	1	1	AD JCommTable6.R0C0	3	JCommTable6.R0C0	3	Single-KC	21	0.5330354799084815
2626	21	Default BKT Controller(24)	AD 6_8_plus_7_8	1	JCommTable5.R0C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	incorrect	1	1	0	AD JCommTable5.R0C0	3	JCommTable5.R0C0	3	Single-KC	22	0.3350370766915332
2627	22	Default BKT Controller(24)	AD 6_8_plus_7_8	1	JCommTable6.R1C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	AD JCommTable6.R1C0	3	JCommTable6.R1C0	3	Single-KC	23	0.47203473891963976
2628	23	Default BKT Controller(24)	AD 6_8_plus_7_8	1	done	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	AD done	3	done	3	Single-KC	24	0.432541388191714
2629	24	Default BKT Controller(24)	AD 1_6_plus_2_6	1	JCommTable8.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable8.R0C0	4	JCommTable8.R0C0	4	Single-KC	25	0.8392058657017394
2630	25	Default BKT Controller(24)	AD 1_6_plus_2_6	1	JCommTable5.R1C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	incorrect	1	1	0	AD JCommTable5.R1C0	4	JCommTable5.R1C0	4	Single-KC	26	0.679109117287343
2631	26	Default BKT Controller(24)	AD 1_6_plus_2_6	1	JCommTable4.R1C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable4.R1C0	4	JCommTable4.R1C0	4	Single-KC	27	0.6933827858061812
2632	27	Default BKT Controller(24)	AD 1_6_plus_2_6	1	JCommTable4.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	1	1	0	AD JCommTable4.R0C0	4	JCommTable4.R0C0	4	Single-KC	28	0.5380590592972682
2633	28	Default BKT Controller(24)	AD 1_6_plus_2_6	1	JCommTable6.R1C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	incorrect	1	1	0	AD JCommTable6.R1C0	4	JCommTable6.R1C0	4	Single-KC	29	0.4816536224433066
2634	29	Default BKT Controller(24)	AD 1_6_plus_2_6	1	JCommTable6.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	incorrect	1	1	1	AD JCommTable6.R0C0	4	JCommTable6.R0C0	4	Single-KC	30	0.5446616182268249
2635	30	Default BKT Controller(24)	AD 1_6_plus_2_6	1	JCommTable5.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable5.R0C0	4	JCommTable5.R0C0	4	Single-KC	31	0.4262725143522924
2636	31	Default BKT Controller(24)	AD 1_6_plus_2_6	1	done	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD done	4	done	4	Single-KC	32	0.6464463413552229
2637	32	Default BKT Controller(24)	AD 10_6_plus_4_8	1	JCommTable8.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable8.R0C0	5	JCommTable8.R0C0	5	Single-KC	33	0.8417822038446116
2638	33	Default BKT Controller(24)	AD 10_6_plus_4_8	1	JCommTable4.R1C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable4.R1C0	5	JCommTable4.R1C0	5	Single-KC	34	0.7807582482017973
2639	34	Default BKT Controller(24)	AD 10_6_plus_4_8	1	JCommTable4.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable4.R0C0	5	JCommTable4.R0C0	5	Single-KC	35	0.632031806418803
2640	35	Default BKT Controller(24)	AD 10_6_plus_4_8	1	JCommTable5.R1C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable5.R1C0	5	JCommTable5.R1C0	5	Single-KC	36	0.816510029141831
2641	36	Default BKT Controller(24)	AD 10_6_plus_4_8	1	JCommTable5.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable5.R0C0	5	JCommTable5.R0C0	5	Single-KC	37	0.5228188218854787
2642	37	Default BKT Controller(24)	AD 10_6_plus_4_8	1	JCommTable6.R1C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable6.R1C0	5	JCommTable6.R1C0	5	Single-KC	38	0.4912861232085374
2643	38	Default BKT Controller(24)	AD 10_6_plus_4_8	1	JCommTable6.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable6.R0C0	5	JCommTable6.R0C0	5	Single-KC	39	0.5562392768762674
2644	39	Default BKT Controller(24)	AD 10_6_plus_4_8	1	done	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD done	5	done	5	Single-KC	40	0.8143307368801699
2645	40	Default BKT Controller(24)	AS 7_8_plus_4_8	1	JCommTable8.R0C0	1/1/1970 2:39	1/1/1970 2:39		1/1/1970 2:39	incorrect	1	0	0	AS JCommTable8.R0C0	1	JCommTable8.R0C0	6	Single-KC	41	3.7641731256302326e-23
2646	41	Default BKT Controller(24)	AS 7_8_plus_4_8	1	JCommTable4.R1C0	1/1/1970 2:39	1/1/1970 2:39		1/1/1970 2:39	incorrect	1	0	0	AS JCommTable4.R1C0	1	JCommTable4.R1C0	6	Single-KC	42	1.8792163884549118e-06
2647	42	Default BKT Controller(24)	AS 7_8_plus_4_8	1	JCommTable6.R1C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	hint	1	1	1	AS JCommTable6.R1C0	1	JCommTable6.R1C0	6	Single-KC	43	0.6233717511936545
2648	43	Default BKT Controller(24)	AS 7_8_plus_4_8	1	JCommTable6.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	incorrect	2	1	1	AS JCommTable6.R0C0	1	JCommTable6.R0C0	6	Single-KC	44	0.6171279763592272
2649	44	Default BKT Controller(24)	AS 7_8_plus_4_8	1	done	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	correct	0	1	0	AS done	1	done	6	Single-KC	45	0.6871886817526487
2650	45	Default BKT Controller(24)	AS 2_3_plus_10_3	1	JCommTable8.R0C0	1/1/1970 2:40	1/1/1970 2:40		1/1/1970 2:40	incorrect	1	0	0	AS JCommTable8.R0C0	2	JCommTable8.R0C0	7	Single-KC	46	3.7641731256302326e-23
2651	46	Default BKT Controller(24)	AS 2_3_plus_10_3	1	JCommTable6.R0C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	correct	0	1	0	AS JCommTable6.R0C0	2	JCommTable6.R0C0	7	Single-KC	47	0.6335370243839175
2652	47	Default BKT Controller(24)	AS 2_3_plus_10_3	1	done	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	incorrect	1	1	1	AS done	2	done	7	Single-KC	48	0.8641515807833797
2653	48	Default BKT Controller(24)	AS 2_3_plus_10_3	1	JCommTable6.R1C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	correct	0	1	0	AS JCommTable6.R1C0	2	JCommTable6.R1C0	7	Single-KC	49	0.6306522349900019
2654	49	Default BKT Controller(24)	M 2_2_times_1_9	1	JCommTable6.R0C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	incorrect	2	1	1	M  JCommTable6.R0C0	1	JCommTable6.R0C0	8	Single-KC	50	0.3018547947883418
2655	50	Default BKT Controller(24)	M 2_2_times_1_9	1	JCommTable6.R1C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	incorrect	2	1	1	M  JCommTable6.R1C0	1	JCommTable6.R1C0	8	Single-KC	51	0.4939959262757285
2656	51	Default BKT Controller(24)	M 2_2_times_1_9	1	done	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	correct	0	1	0	M  done	1	done	8	Single-KC	52	0.5434737020576252
2657	52	Default BKT Controller(24)	M 8_2_times_8_5	1	JCommTable8.R0C0	1/1/1970 2:40	1/1/1970 2:40		1/1/1970 2:40	incorrect	1	0	0	M  JCommTable8.R0C0	1	JCommTable8.R0C0	8	Single-KC	53	1.9222570160980423e-08
2658	53	Default BKT Controller(24)	M 8_2_times_8_5	1	JCommTable6.R0C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	incorrect	2	1	1	M  JCommTable6.R0C0	2	JCommTable6.R0C0	9	Single-KC	54	0.38412539936018697
2659	54	Default BKT Controller(24)	M 8_2_times_8_5	1	JCommTable6.R1C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	incorrect	2	1	1	M  JCommTable6.R1C0	2	JCommTable6.R1C0	9	Single-KC	55	0.5440811273667225
2660	55	Default BKT Controller(24)	M 8_2_times_8_5	1	done	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	correct	0	1	0	M  done	2	done	9	Single-KC	56	0.7314401735387537
2661	56	Default BKT Controller(24)	AS 9_1_plus_9_1	1	JCommTable6.R1C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:41	correct	1	1	0	AS JCommTable6.R1C0	3	JCommTable6.R1C0	10	Single-KC	57	0.6378737381748115
2662	57	Default BKT Controller(24)	AS 9_1_plus_9_1	1	JCommTable6.R0C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:41	1/1/1970 2:41	incorrect	2	1	1	AS JCommTable6.R0C0	3	JCommTable6.R0C0	10	Single-KC	58	0.6496420714379958
2663	58	Default BKT Controller(24)	AS 9_1_plus_9_1	1	done	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AS done	3	done	10	Single-KC	59	0.9485052898895441
2664	59	Default BKT Controller(24)	AS 7_2_plus_7_2	1	JCommTable6.R1C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AS JCommTable6.R1C0	4	JCommTable6.R1C0	11	Single-KC	60	0.6450335187721362
2665	60	Default BKT Controller(24)	AS 7_2_plus_7_2	1	JCommTable6.R0C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AS JCommTable6.R0C0	4	JCommTable6.R0C0	11	Single-KC	61	0.665413138318524
2666	61	Default BKT Controller(24)	AS 7_2_plus_7_2	1	done	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AS done	4	done	11	Single-KC	62	0.9815959327981889
2667	62	Default BKT Controller(24)	AD 5_4_plus_2_6	1	JCommTable6.R1C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	incorrect	1	1	0	AD JCommTable6.R1C0	6	JCommTable6.R1C0	12	Single-KC	63	0.5009250984291872
2668	63	Default BKT Controller(24)	AD 5_4_plus_2_6	1	JCommTable6.R0C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	incorrect	1	1	0	AD JCommTable6.R0C0	6	JCommTable6.R0C0	12	Single-KC	64	0.5677561758413652
2669	64	Default BKT Controller(24)	AD 5_4_plus_2_6	1	JCommTable8.R0C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AD JCommTable8.R0C0	6	JCommTable8.R0C0	9	Single-KC	65	0.8443249198675
2670	65	Default BKT Controller(24)	AD 5_4_plus_2_6	1	JCommTable4.R1C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AD JCommTable4.R1C0	6	JCommTable4.R1C0	7	Single-KC	66	0.8486689042215403
2671	66	Default BKT Controller(24)	AD 5_4_plus_2_6	1	JCommTable4.R0C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AD JCommTable4.R0C0	6	JCommTable4.R0C0	6	Single-KC	67	0.7169444411457151
2672	67	Default BKT Controller(24)	AD 5_4_plus_2_6	1	JCommTable5.R1C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AD JCommTable5.R1C0	6	JCommTable5.R1C0	6	Single-KC	68	0.9034428407377443
2673	68	Default BKT Controller(24)	AD 5_4_plus_2_6	1	JCommTable5.R0C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AD JCommTable5.R0C0	6	JCommTable5.R0C0	6	Single-KC	69	0.6176895819216703
2674	69	Default BKT Controller(24)	AD 5_4_plus_2_6	1	done	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AD done	6	done	12	Single-KC	70	0.9131996904046876
2675	70	Default BKT Controller(24)	AS 3_5_plus_9_5	1	JCommTable8.R0C0	1/1/1970 2:41	1/1/1970 2:41		1/1/1970 2:41	incorrect	1	0	0	AS JCommTable8.R0C0	3	JCommTable8.R0C0	10	Single-KC	71	3.7641731256302326e-23
2676	71	Default BKT Controller(24)	AS 3_5_plus_9_5	1	JCommTable6.R1C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	1	1	0	AS JCommTable6.R1C0	5	JCommTable6.R1C0	13	Single-KC	72	0.6521289407537636
2677	72	Default BKT Controller(24)	AS 3_5_plus_9_5	1	JCommTable6.R0C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AS JCommTable6.R0C0	5	JCommTable6.R0C0	13	Single-KC	73	0.680823076736677
2678	73	Default BKT Controller(24)	AS 3_5_plus_9_5	1	done	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AS done	5	done	13	Single-KC	74	0.9935666634492977
2679	74	Default BKT Controller(24)	AD 6_8_plus_1_3	1	JCommTable8.R0C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AD JCommTable8.R0C0	7	JCommTable8.R0C0	11	Single-KC	75	0.8468342073035802
2680	75	Default BKT Controller(24)	AD 6_8_plus_1_3	1	JCommTable4.R1C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AD JCommTable4.R1C0	7	JCommTable4.R1C0	8	Single-KC	76	0.8982845295851601
2681	76	Default BKT Controller(24)	AD 6_8_plus_1_3	1	JCommTable5.R1C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AD JCommTable5.R1C0	7	JCommTable5.R1C0	7	Single-KC	77	0.9516290643113051
2682	77	Default BKT Controller(24)	AD 6_8_plus_1_3	1	JCommTable4.R0C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AD JCommTable4.R0C0	7	JCommTable4.R0C0	7	Single-KC	78	0.7888099677601035
2683	78	Default BKT Controller(24)	AD 6_8_plus_1_3	1	JCommTable5.R0C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	correct	0	1	0	AD JCommTable5.R0C0	7	JCommTable5.R0C0	7	Single-KC	79	0.7043642611895531
2684	79	Default BKT Controller(24)	AD 6_8_plus_1_3	1	JCommTable6.R1C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	correct	0	1	0	AD JCommTable6.R1C0	7	JCommTable6.R1C0	14	Single-KC	80	0.5105633860905303
2685	80	Default BKT Controller(24)	AD 6_8_plus_1_3	1	JCommTable6.R0C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	correct	0	1	0	AD JCommTable6.R0C0	7	JCommTable6.R0C0	14	Single-KC	81	0.5792002957909973
2686	81	Default BKT Controller(24)	AD 6_8_plus_1_3	1	done	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	correct	0	1	0	AD done	7	done	14	Single-KC	82	0.9618850777406844
2687	82	Default BKT Controller(24)	M 1_9_times_2_7	1	JCommTable8.R0C0	1/1/1970 2:42	1/1/1970 2:42		1/1/1970 2:42	incorrect	1	0	0	M  JCommTable8.R0C0	2	JCommTable8.R0C0	12	Single-KC	83	1.9222570160980423e-08
2688	83	Default BKT Controller(24)	M 1_9_times_2_7	1	JCommTable6.R1C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	incorrect	2	1	1	M  JCommTable6.R1C0	3	JCommTable6.R1C0	15	Single-KC	84	0.5932903619753699
2689	84	Default BKT Controller(24)	M 1_9_times_2_7	1	JCommTable6.R0C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	incorrect	2	1	1	M  JCommTable6.R0C0	3	JCommTable6.R0C0	15	Single-KC	85	0.47360765200217153
2690	85	Default BKT Controller(24)	M 1_9_times_2_7	1	done	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	correct	0	1	0	M  done	3	done	15	Single-KC	86	0.8617079239506948
2691	86	Default BKT Controller(24)	M 9_7_times_1_4	1	JCommTable6.R0C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	incorrect	1	1	0	M  JCommTable6.R0C0	4	JCommTable6.R0C0	16	Single-KC	87	0.5648179718716456
2692	87	Default BKT Controller(24)	M 9_7_times_1_4	1	JCommTable6.R1C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	correct	0	1	0	M  JCommTable6.R1C0	4	JCommTable6.R1C0	16	Single-KC	88	0.640695791076815
2693	88	Default BKT Controller(24)	M 9_7_times_1_4	1	done	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	correct	0	1	0	M  done	4	done	16	Single-KC	89	0.9344506270590803
2694	89	Default BKT Controller(24)	M 8_1_times_5_1	1	JCommTable6.R1C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	correct	0	1	0	M  JCommTable6.R1C0	5	JCommTable6.R1C0	17	Single-KC	90	0.6855047131390575
2695	90	Default BKT Controller(24)	M 8_1_times_5_1	1	JCommTable6.R0C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	incorrect	4	1	1	M  JCommTable6.R0C0	5	JCommTable6.R0C0	17	Single-KC	91	0.6518420032690406
2696	91	Default BKT Controller(24)	M 8_1_times_5_1	1	done	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	correct	0	1	0	M  done	5	done	17	Single-KC	92	0.9702510743718789
2697	92	Default BKT Controller(24)	AS 2_2_plus_8_2	1	JCommTable6.R1C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:43	1/1/1970 2:43	incorrect	1	1	0	AS JCommTable6.R1C0	6	JCommTable6.R1C0	18	Single-KC	93	0.6591574770496068
2698	93	Default BKT Controller(24)	AS 2_2_plus_8_2	1	JCommTable6.R0C0	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	correct	0	1	0	AS JCommTable6.R0C0	6	JCommTable6.R0C0	18	Single-KC	94	0.6958476943755031
2699	94	Default BKT Controller(24)	AS 2_2_plus_8_2	1	done	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	correct	0	1	0	AS done	6	done	18	Single-KC	95	0.997768857010528
2700	95	Default BKT Controller(24)	M 6_9_times_5_1	1	JCommTable6.R1C0	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	correct	1	1	0	M  JCommTable6.R1C0	6	JCommTable6.R1C0	19	Single-KC	96	0.7271056801129296
2701	96	Default BKT Controller(24)	M 6_9_times_5_1	1	JCommTable6.R0C0	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	correct	0	1	0	M  JCommTable6.R0C0	6	JCommTable6.R0C0	19	Single-KC	97	0.7297890412902466
